Datetime,TEMP_MEAN_(C),WDIR_VECT_(DEG),WSPD_SCLR_(M/S),HUMIDITY_(%),Depth_per_day,gas_prod_vol_m3,SO2,TRS,NOx,NO,NO2,O3
2020-09-09,16.695833333333333,278.59,0.9791666666666666,64.92083333333333,8642.858928635287,150014.03666666665,0.3416666666666666,0.3854166666666667,2.8833333333333333,0.5958333333333333,2.275,16.079166666666666
2020-09-10,17.583333333333332,278.05,2.7458333333333336,56.487500000000004,8380.966931743289,150014.03666666665,0.4354166666666666,0.6124999999999999,1.78125,0.33958333333333335,1.4520833333333334,18.739583333333332
2020-09-11,10.041666666666666,351.61,1.1375,73.02916666666667,9092.87943174329,150014.03666666665,0.3,0.3770833333333334,2.88125,0.5791666666666667,2.3208333333333333,18.489583333333332
2020-09-12,7.133333333333333,57.9,0.9833333333333334,81.05833333333334,7966.053853304439,150014.03666666665,0.5708333333333333,0.4291666666666667,2.61875,0.5208333333333334,2.1166666666666667,12.164583333333333
2020-09-13,6.483333333333333,67.69,2.0833333333333335,83.2375,8240.803853304438,150014.03666666665,0.3416666666666666,0.30833333333333335,1.7395833333333333,0.5270833333333333,1.2208333333333334,11.747916666666667
2020-09-14,4.375,52.92,1.6500000000000001,93.1125,7673.894762395348,150014.03666666665,0.4375,0.2604166666666667,1.3729166666666668,0.31875000000000003,1.04375,11.627083333333333
2020-09-15,5.6499999999999995,225.64,1.1333333333333333,77.7375,7629.976157744185,150014.03666666665,0.30833333333333335,0.125,2.629166666666667,0.6166666666666667,2.0,12.116666666666667
2020-09-16,8.8375,297.72,1.4375,73.77499999999999,7629.976157744185,150014.03666666665,0.09166666666666667,0.43124999999999997,2.5791666666666666,0.9083333333333333,1.6708333333333334,10.797916666666666
2020-09-17,11.104166666666666,285.25,0.8250000000000001,74.99583333333334,7629.976157744185,150014.03666666665,0.24583333333333335,0.22083333333333333,3.591666666666667,1.2,2.3833333333333333,12.06875
2020-09-18,14.141666666666666,280.64,1.5458333333333334,71.32083333333334,7679.292613440388,150014.03666666665,0.32083333333333336,0.5979166666666667,2.9270833333333335,0.6062500000000001,2.30625,12.914583333333333
2020-09-19,12.429166666666667,274.44,2.191666666666667,80.875,7748.305294599808,150014.03666666665,0.3458333333333334,0.7937500000000001,2.1104166666666666,0.33958333333333335,1.7729166666666665,14.69375
2020-09-20,12.3375,252.62,4.208333333333333,64.625,7504.156118447013,150014.03666666665,0.375,0.7312500000000001,1.2229166666666667,0.2520833333333333,0.9916666666666667,26.183333333333334
2020-09-21,8.920833333333333,271.69,3.1916666666666664,65.74583333333334,7590.756118447013,150014.03666666665,0.30624999999999997,0.5958333333333333,1.5270833333333333,0.35625,1.1624999999999999,23.710416666666664
2020-09-22,8.508333333333333,219.37,1.1416666666666666,65.375,7922.732308923204,150014.03666666665,0.32083333333333336,0.5354166666666667,3.5625,1.2104166666666667,2.3333333333333335,17.025
2020-09-23,8.945833333333333,35.64,1.0999999999999999,80.60833333333333,8810.732308923203,150014.03666666665,2.814583333333333,1.1708333333333334,4.5874999999999995,1.1270833333333334,3.4895833333333335,10.5375
2020-09-24,10.375,261.49,4.741666666666666,71.90416666666667,8810.732308923203,150014.03666666665,0.63125,1.4375,1.5,0.30416666666666664,1.2125000000000001,24.052083333333332
2020-09-25,7.920833333333333,241.68,2.220833333333333,73.8875,8681.076058923203,150014.03666666665,0.6604166666666667,1.4312500000000001,3.2416666666666667,0.975,2.2645833333333334,19.51875
2020-09-26,9.204166666666667,265.04,5.970833333333334,64.29583333333333,8467.167328764473,150014.03666666665,0.4791666666666667,0.9979166666666667,0.8270833333333334,0.2333333333333333,0.5895833333333333,24.75
2020-09-27,7.941666666666666,242.44,2.6833333333333336,73.36666666666666,8988.467328764473,150014.03666666665,0.25,0.5270833333333333,2.8395833333333336,0.8291666666666667,2.025,21.056250000000002
2020-09-28,12.845833333333333,267.07,7.9375,53.00416666666666,8939.070683742828,150014.03666666665,0.3541666666666667,0.7354166666666666,0.5437500000000001,0.20625000000000002,0.3625,31.84583333333333
2020-09-29,8.016666666666667,296.33,2.095833333333333,54.416666666666664,8594.089331761477,150014.03666666665,0.18125,0.35000000000000003,3.0541666666666667,0.48750000000000004,2.558333333333333,21.910416666666666
2020-09-30,6.354166666666667,112.48,1.675,56.625,8768.817448184993,150014.03666666665,0.4166666666666667,0.21458333333333335,6.585416666666667,1.8895833333333334,4.685416666666667,15.002083333333333
2020-10-01,13.208333333333334,286.99,2.891666666666667,54.5375,9044.701956732,162759.67741935485,0.275,0.1625,2.3583333333333334,0.3666666666666667,1.9833333333333334,18.95
2020-10-02,10.079166666666667,290.88,1.1166666666666667,68.95,9344.125708418913,162759.67741935485,0.2041666666666667,0.21041666666666667,5.46875,1.5395833333333335,3.9479166666666665,10.597916666666668
2020-10-03,15.700000000000001,267.15,3.9958333333333336,61.74166666666667,9403.111623911867,162759.67741935485,0.32916666666666666,0.6145833333333334,3.220833333333333,0.6749999999999999,2.5541666666666667,16.525000000000002
2020-10-04,13.4125,265.31,5.145833333333333,48.94166666666666,9767.191111091355,162759.67741935485,0.45208333333333334,0.7666666666666666,3.5437499999999997,0.3333333333333333,3.202083333333333,29.516666666666666
2020-10-05,12.733333333333334,259.19,7.204166666666667,53.020833333333336,9930.708352470663,162759.67741935485,0.3979166666666667,0.8229166666666666,2.122916666666667,0.3229166666666667,1.7916666666666667,31.960416666666664
2020-10-06,9.450000000000001,280.08,4.175,39.608333333333334,9628.685096656713,162759.67741935485,0.29791666666666666,0.5229166666666667,3.858333333333333,0.38333333333333336,3.4770833333333333,31.579166666666666
2020-10-07,4.9750000000000005,49.66,1.3083333333333333,60.95416666666667,9573.964937008152,162759.67741935485,0.42083333333333334,0.5187499999999999,6.010416666666667,1.175,4.8187500000000005,22.516666666666666
2020-10-08,3.908333333333333,305.98,2.129166666666667,76.875,9471.364748000093,162759.67741935485,0.47291666666666665,0.8500000000000001,3.127083333333333,0.8166666666666668,2.3208333333333333,22.016666666666666
2020-10-09,3.8958333333333335,108.69,1.2458333333333333,79.63333333333334,9582.402272687388,162759.67741935485,0.625,1.1875,6.004166666666666,2.025,3.9583333333333335,15.497916666666667
