Date,Depth_per_day
2021-07-15,6682.231002884926
2021-07-16,6929.18960678103
2021-07-17,7065.331311850155
2021-07-18,7445.490361833784
2021-07-19,7294.498587450706
2021-07-20,7538.816514621573
2021-07-21,7818.745086050145
2021-07-22,8222.388310696466
2021-07-23,8499.412120220277
2021-07-24,8499.412120220277
2021-07-25,7865.699999008155
2021-07-26,7689.183869975897
2021-07-27,8108.832419493252
2021-07-28,7327.9462950913385
2021-07-29,7462.824343871826
2021-07-30,8130.1520402495225
2021-07-31,7836.509183106666
2021-08-01,7836.509183106666
2021-08-02,7836.509183106666
2021-08-03,7194.334637652119
2021-08-04,7005.88463765212
2021-08-05,6202.20912199131
2021-08-06,6882.277303809492
2021-08-07,6631.019290988979
2021-08-08,6592.313408636038
2021-08-09,6463.78004855043
2021-08-10,6463.78004855043
2021-08-11,6442.793035563418
2021-08-12,6636.612432163306
2021-08-13,7002.406777912785
2021-08-14,7170.989078146251
2021-08-15,7630.56262607306
2021-08-16,7968.092437661806
2021-08-17,7983.725856246631
2021-08-18,8017.863134762689
2021-08-19,8304.330727355282
2021-08-20,8694.237320761875
2021-08-21,8694.237320761875
2021-08-22,8814.105741814506
2021-08-23,9073.251978373646
2021-08-24,9079.10912123079
2021-08-25,8606.909121230789
2021-08-26,8504.422634744302
2021-08-27,8504.422634744302
2021-08-28,8346.72229858098
2021-08-29,9136.434419793102
2021-08-30,8906.062427039478
2021-08-31,9192.17353815059
2021-09-01,9599.655861382913
2021-09-02,9158.100305827358
2021-09-03,8284.054151981203
2021-09-04,7955.348269628263
2021-09-05,8107.050192705186
2021-09-06,7962.352333073528
2021-09-07,7889.879605800801
2021-09-08,7212.183953626888
2021-09-09,7077.3059048464
2021-09-10,7788.7403542639
2021-09-11,6975.927488766824
2021-09-12,6903.963203052539
2021-09-13,6597.974039438375
2021-09-14,6566.203924495846
2021-09-15,6727.209150976682
2021-09-16,6823.077342697816
2021-09-17,7147.604108329844
2021-09-18,7435.048300696617
2021-09-19,7633.88701069463
2021-09-20,8455.952619160238
2021-09-21,8095.92104021287
2021-09-22,7970.739075656437
2021-09-23,8050.223091640453
2021-09-24,8564.605313862676
2021-09-25,9000.600102463563
2021-09-26,9115.763367769685
2021-09-27,9270.06892332524
2021-09-28,9478.957812214128
2021-09-29,9478.957812214128
2021-09-30,9144.229221963798
2021-10-01,8515.619919638219
2021-10-02,8108.283316767404
2021-10-03,8074.6048445451825
2021-10-04,7728.88262232296
2021-10-05,7278.86643162768
2021-10-06,7408.650215411464
2021-10-07,7792.359996399882
2021-10-08,8212.193329733216
2021-10-09,8004.067703271472
2021-10-10,7652.886124324104
2021-10-11,7930.3985113522795
2021-10-12,7316.878309332078
2021-10-13,7090.113603449725
2021-10-14,6871.692461561653
2021-10-15,6656.923230792422
2021-10-16,6847.221932091124
2021-10-17,6847.221932091124
2021-10-18,6665.240728387419
2021-10-19,6043.703779797038
2021-10-20,6952.081594923088
2021-10-21,6058.976628400502
2021-10-22,6439.476628400502
2021-10-23,6439.476628400502
2021-10-24,5919.905199829073
2021-10-25,5919.905199829073
2021-10-26,5496.126869946395
2021-10-27,4905.451311119258
2021-10-28,4925.904990772938
2021-10-29,4314.0203753883225
2021-10-30,4688.051335140644
2021-10-31,4868.408477997787
2021-11-01,5459.810733636885
2021-11-02,5829.3492519661
2021-11-03,5675.043696410545
2021-11-04,5072.604666979329
2021-11-05,5182.860480932817
2021-11-06,4802.360480932816
2021-11-07,4850.265486040069
2021-11-08,4842.158980015973
2021-11-09,4967.867756611718
2021-11-10,4261.0106137545745
2021-11-11,4615.09989946886
2021-11-12,4615.09989946886
2021-11-13,4558.954046719559
2021-11-14,4408.43892270262
2021-11-15,4293.275657396498
2021-11-16,3867.656176877017
2021-11-17,3966.406176877017
2021-11-18,3675.61913983998
2021-11-19,3504.5489644013837
2021-11-20,3263.539173166049
2021-11-21,3173.0583743310167
2021-11-22,3938.1708743310164
2021-11-23,3881.589241677955
2021-11-24,4226.589241677955
2021-11-25,4568.717388131045
2021-11-26,4751.61753115164
2021-11-27,4790.635357976767
2021-11-28,4949.4614449332885
2021-11-29,5237.298347796507
2021-11-30,5237.298347796507
2021-12-01,5237.298347796507
2021-12-02,5237.298347796507
2021-12-03,4741.498347796507
2021-12-04,4861.217563482782
2021-12-05,4861.217563482782
2021-12-06,4811.66399205421
2021-12-07,4184.8507298590885
2021-12-08,4085.2353452437037
2021-12-09,3407.811734132593
2021-12-10,3407.811734132593
2021-12-11,2859.4427501753735
2021-12-12,2859.4427501753735
2021-12-13,2773.976083508707
2021-12-14,2560.8397198723433
2021-12-15,2026.4362111004134
2021-12-16,2026.4362111004134
2021-12-17,1458.3945444337467
2021-12-18,1538.0784416768545
2021-12-19,950.8940562947947
2021-12-20,1289.3315562947946
2021-12-21,1240.5782668211104
2021-12-22,562.0568582271618
2021-12-23,562.0568582271618
2021-12-24,427.70391705069125
2021-12-25,427.70391705069125
2021-12-26,427.70391705069125
2021-12-27,842.3402806870549
2021-12-28,427.70391705069125
2021-12-29,87.60714285714286
2021-12-30,87.60714285714286
